pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	-log10FDR
GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY	0.432406519654842	0.925715366021633	0.369209505550849	0.982994352786189	901	8	ZBTB7B;SPRING1;FBXW7;AMFR;PAQR3;TMED2;INSIG1;INSIG2	0.0335225273228731
GOBP_PEROXISOME_FISSION	0.437679769894535	0.930452098237333	0.367881135172423	0.9794576600392	912	8	PEX11G;ACOT8	0.0313059804125212
GOBP_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	0.43740614334471	0.930452098237333	-0.559513195435093	-1.04495667577971	3203	5	WNT3A;NKD1;MED12;PPP2R3A;SFRP1	0.0313059804125212
GOBP_PEROXISOME_ORGANIZATION	0.454918032786885	0.951671629336505	0.239983802215037	1.00607781272134	221	34	PEX11G;PEX13;ACOT8;RAB8B;PEX5;TRIM37	0.0215128774220265
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE	0.458618071374336	0.951671629336505	0.304062792668242	0.980724350798635	603	14	MSR1;ZC3H12A;IKBKE;NFKB1;NR1H2;PLIN3;SREBF2;EHD1;APOB;APOC4;PLIN5;LPL;SCARB1;CD36	0.0215128774220265
GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY	0.458052938537461	0.951671629336505	0.382152157088151	0.963538661297135	1020	7	APPL1;ADIPOR1;ADIPOQ	0.0215128774220265
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_RECEPTOR_MEDIATED_GLUCOCORTICOID_SIGNALING_PATHWAY	0.456481135599552	0.951671629336505	0.439728958630528	0.957912697608043	1221	5	CREBRF;CRY1;PER1;CRY2;CLOCK	0.0215128774220265
GOBP_INTESTINAL_LIPID_ABSORPTION	0.456651972420029	0.951671629336505	-0.414155565228437	-1.02707104142246	4039	17	LEP;PNLIP;CLDN15;CEL;ABCG8;CD36;SCARB1;LPCAT3;ABCG5	0.0215128774220265
GOBP_GLYCOLYTIC_PROCESS_THROUGH_GLUCOSE_6_PHOSPHATE	0.451954397394137	0.951671629336505	-0.436416736204685	-1.02884122305304	3884	13	PGAM2	0.0215128774220265
GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID	0.455107951553449	0.951671629336505	-0.52449734742098	-1.03164960960044	3456	6	ELOVL3;HSD17B12;ELOVL6;ELOVL4;ELOVL7;ELOVL2	0.0215128774220265
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.4608224343113	0.952993333541735	-0.440402310833058	-1.02211241793469	3910	12	MOGAT2;GPAT2;MOGAT3;AGMO;DGAT1;GK;GPAM;MOGAT1;LPIN2	0.0209101373639448
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	0.469918699186992	0.965238409140848	0.240131354025244	0.977193006389693	288	29	CAPN2;LPIN1;FABP3;MTMR9;DNAJC19;PRKCD	0.0153654048050725
GOBP_REVERSE_CHOLESTEROL_TRANSPORT	0.469248291571754	0.965238409140848	0.301297774606431	0.971806059547606	617	14	ABCA5;ABCG1;CETP;LIPC;APOM;ABCA1;APOE;APOC2;CLU;APOA2;SCARB1;LRP1;LCAT;LIPG	0.0153654048050725
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	0.472727272727273	0.966662615951715	0.208098988993239	1.00007778760762	51	70	NDUFAF5;FXN;BCS1L;NDUFAF8;SCO1;SAMM50;SURF1;CEP89;TTC19;ACAD9;TMEM242;NDUFS8;OXA1L;TACO1;NDUFB2	0.014725076689848
GOBP_CHOLESTEROL_EFFLUX	0.474903474903475	0.966662615951715	0.218564345379015	0.99249720124392	122	50	TTC39B;PLTP;PPP1R8;CAV1;TREM2;ABCA5;NAXE;NFKB1;COMT;PPARG;NPC2;NPC1;ABCA3;ABCG1;ADIPOQ;LIPA;LAMTOR1;NR1H2;YJEFN3;CETP;SOAT1;ABCA7;PTCH1;GPS2;SPG11;APOM;SIRT1;ABCA1;APOE;SREBF2;APOC2;APOA5;PON1;APOF;APOA2;SOAT2;NR1H3;APOC1;APOB;MAPK3;EEPD1;ABCA8;RXRA;TSKU;ABCG5;SCARB1;LRP1;ABCG8;ABCA12;EGF	0.014725076689848
GOBP_BILE_ACID_SECRETION	0.47538177988415	0.966662615951715	-0.51772524065512	-1.01832934909669	3610	6	ABCB11;ABCB4;SLC51B;CASR;SLC51A	0.014725076689848
HALLMARK_MTORC1_SIGNALING	0.5	0.967592308065533	0.467853292269771	2.436573091697	0	168	CORO1A;ACTR3;CFP;CTSC;EGLN3;CD9;SLC1A4;PIK3R3;SLC1A5;DAPP1;CDKN1A;CXCR4;NFKBIB;ITGB2;G6PD;GLA;SKAP2;IGFBP5;SRD5A1;NUFIP1;TES;PSME3;M6PR;NUP205;PSMD13;RPA1;BCAT1;FGL2;ETF1;YKT6;ERO1A;PSMC4;FDXR;PSMC6;TUBA4A;RRM2;IFI30;SERPINH1;SLC7A5;ABCF2;SLC7A11;SLA;BUB1;PPP1R15A;ACTR2;GGA2;WARS1;BHLHE40;ADD3;ACLY;PSMB5;DDX39A;NIBAN1;PFKL;RAB1A;DHCR24;HSPA9;CYB5B;RPN1;POLR3G;TRIB3;ARPC5L;SDF2L1;HMGCR;RDH11;FADS2	0.0143075927470864
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.5	0.967592308065533	0.293969050941172	1.55016153153713	0	169	KIFC1;MAPRE1;TEX14;TENT4A;SMC4;MZT1;NSL1;KMT5A;KIF3B;CDT1;AKAP8;AAAS;CHMP4B;CDC23;MAD2L2;NCAPG2;FLNA;RAB11A;KIF23;RHOA;SMC2;CHAMP1;UBE2C;KNL1;CENPE;KNTC1;XRCC3;KAT5;BUB1;BUB1B;ZW10;DUSP1;KIF22;SMC1A;CDK1;PDCD6IP;VPS4B;CENPI;RAD21;MAD1L1;ZNF207;STAG2;NCAPH;KIF11;RIPOR2;NIPBL;NDC80;BUB3;NCAPG;ARHGEF10;STAG1;USP44;CHMP2A;CCDC61;KATNB1;RACGAP1;TPX2;AURKB;INCENP;SKA3;SKA2;MYBL2;NUMA1;KNSTRN;IK;CDCA8;CDC20;EML4;PRICKLE1;HNRNPU;RANGRF;KIF18A;CCNB1;MAD2L1BP;GOLGA2;PINX1;ABRAXAS2;CCDC66;CHMP7;RB1	0.0143075927470864
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	0.5	0.967592308065533	0.244214807071077	1.43701469605734	0	190	PLK3;ZNF830;MRNIP;CDKN1A;GPNMB;SDE2;CDKN2D;CDK2;RBBP8;ZC3H12D;TEX14;TP53;RINT1;CACNB4;JADE1;NME6;CDK2AP2;WEE1;MSH2;IL10;PDIK1L;HUS1;MIIP;MAD2L2;CCL2;EZH2;CDKN1B;KNL1;CTDSP2;KNTC1;TOM1L2;XRCC3;NOP53;RFWD3;BUB1;NLE1;CRLF3;BABAM2;BUB1B;ZW10;DUSP1;KLF4;CDK1;BARD1;RAD21;MAD1L1;STK35;DCUN1D3;ZNF207	0.0143075927470864
REACTOME_PHOSPHOLIPID_METABOLISM	0.5	0.967592308065533	0.203889693413002	1.1865963411931	0	183	AGPAT4;GPCPD1;PNPLA8;MBOAT1;PIK3R3;PLBD1;CDS2;SYNJ1;PIP5K1A;PI4K2A;PIK3CA;INPP5K;PLA2G4B;LPIN1;PLD4;PIK3R5;BMX;PLA2G4A;MTMR9;CHKB;INPP4B;LPCAT2;MTMR14;MBOAT7;PIK3C2B;LPCAT4;SLC44A2;LCLAT1;CPNE3;MTMR3;PIK3CD;PIK3C2A;RUFY1;MTMR8;OSBPL8;PLEKHA1;GDPD5;PLD2;TNFAIP8L3;PLEKHA2;VAC14;PLAAT4;PIP4K2C;PIKFYVE;INPP5D;MTMR4	0.0143075927470864
REACTOME_FATTY_ACID_METABOLISM	0.5	0.967592308065533	0.19358963406859	1.03516847771365	5	130	ABCC1;ACOT7;PTGS2;ALOX5AP;TBXAS1;ACOT8;PPT1;PLA2G4A;MAPKAPK2;PTGES;ACOT9;HACD1;CPT2;MCAT;MECR;PTGIS;PTGR2;ACLY;DPEP2;NUDT7;PHYH;ALOX12;PRKAB2;FADS2;PPT2;ALDH3A2;CYP1B1;ACBD6;ACSF2;PRKAA2;ACAD10;ACADS;HPGDS;THEM4;CBR1;ACSM3;LTA4H;ACBD4;GPX1;HADHB;CYP4A11;ECI1;DECR1;SLC25A17;ECI2;EPHX2;ACACA;MMAA;ECHS1;ACAA2;GPX2;CPT1B;HACD3;SCD5;HADHA;SLC27A3;HSD17B8;PPARD;GPX4;ACADM;CYP1A1;PCTP;PCCB;ACBD5;FADS1;HACD2;THRSP;ACADVL;HADH;ACAA1;CYP2U1;CYP4F22;ACOT12;ACSL3;HPGD;MMUT;ACSF3;PECR;PON1;PRKAG2;HSD17B4;PCCA;PON2;ACSL4;SCP2;ELOVL2;ELOVL7;CPT1A;HAO2;CYP8B1;HSD17B3;DPEP1;ACOX2;RPP14;PON3;ELOVL4;ACSL5;RXRA;CRAT;PTGS1;ACAD11;SLC27A2;MORC2;ACSL1;OSGIN1;ELOVL6;CBR4;CROT;HSD17B12;HACL1;EHHADH;SLC25A20;CYP4F11;CYP2C18;ACSBG2;ACOX3;CYP2J2;HACD4;PTGDS;CYP1A2;FAAH2;ACSBG1;ALOX12B;ALOX15;ALOX15B;ALOX5;ALOXE3;CYP4B1;ELOVL3	0.0143075927470864
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	0.478510028653295	0.967592308065533	0.227443167066202	0.992557582013133	166	42	AIF1;CCND3;STIL;ADAM17;LSM10;RRM2;MEPCE;CUL4B;LSM11	0.0143075927470864
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	0.49092970521542	0.967592308065533	0.264811499023513	0.982128628529809	432	22	PLTP;CAV1;TREM2;NFKB1;PPARG;ABCA3;ABCG1;ADIPOQ;NR1H2	0.0143075927470864
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	0.494163424124514	0.967592308065533	0.234590493193484	0.971552533431237	253	32	PNPLA8;MCTP1;MACROH2A1;SELENON;SLC7A11;AIFM2;NCOA7;SLC25A14;GGT7;FADS2;GCH1;STOX1;FUT8;SESN2;SESN3;BMP7;MEAK7;NFE2L2;MAPKAP1;SESN1;DHFR;OXR1;HDAC6;KEAP1;PRKN;USP25;PINK1;CD36;TBC1D24;FBLN5;ADCYAP1R1;ALOX5	0.0143075927470864
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.479865771812081	0.967592308065533	0.356709224927368	0.949713234406553	1000	8	KAT5;CDK1;MAD1L1;AURKB;SKA3;NUMA1;MAD2L1BP	0.0143075927470864
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	0.50130193592211	0.967592308065533	-0.404741363279058	-0.99563875634892	4427	16	SMO;GPLD1;OSBPL7;LRP6;INHBA;GRAMD1C	0.0143075927470864
GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	0.492709599027947	0.967592308065533	-0.449807503073934	-1.00127837701429	4054	10	WNT4;DKK3;DGKQ;NR5A2	0.0143075927470864
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.488251642243557	0.967592308065533	-0.474488976728906	-1.00226465676763	3864	8	CYP46A1;SLC27A2;SLC27A5;CYP8B1;CYP39A1;HSD3B7;CYP27A1	0.0143075927470864
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	0.492547990938357	0.967592308065533	-0.440505190531099	-1.00337549710979	4130	11	LEP;HHATL	0.0143075927470864
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.48935497470489	0.967592308065533	-0.369182329785568	-1.00790120440275	4642	32	ST8SIA5;ST8SIA3;ST8SIA2;GAL3ST1;FUT9;FUT1;B4GALNT1;B3GNT5;B3GALT2	0.0143075927470864
GOBP_LIPID_IMPORT_INTO_CELL	0.482846959233682	0.967592308065533	-0.399682089696107	-1.00918393332098	4334	19	STRA6;SLC27A6;PLPPR4	0.0143075927470864
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	0.488464163822526	0.967592308065533	-0.54102365092908	-1.01042527755476	3577	5	PCSK9;FURIN;ANXA2	0.0143075927470864
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	0.510560146923783	0.970064279155188	0.270529461617378	0.956887588483797	555	18	CHMP4B;PDCD6IP;VPS4B;RIPOR2;CHMP2A;HNRNPU;CHMP7;TPR;DRG1;PLK1;CHMP2B;CHMP5;RCC1;CEP97;EML3;CHMP1A;CCSAP;CHMP4C	0.0131994872208886
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_FUSION	0.509587727708533	0.970064279155188	0.347674885193277	0.925659939986318	1062	8	MUL1;HUWE1;BNIP3;VAT1;PRKN;OMA1;ADCK1;TFRC	0.0131994872208886
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.506056527590848	0.970064279155188	0.367050517986978	0.925462170420281	1127	7	KAT5;AURKB;INCENP;CDCA8;HNRNPU	0.0131994872208886
GOBP_PROTEIN_RETENTION_IN_GOLGI_APPARATUS	0.508778483376914	0.970064279155188	0.421585235378031	0.918388116512496	1361	5	GOLPH3;VPS13A;SORL1;VPS13D;VPS13C	0.0131994872208886
GOBP_PROTEIN_PALMITOYLATION	0.505123635553575	0.970064279155188	-0.393827521378117	-0.994401343769521	4534	19	ZDHHC23;ZDHHC15;HHATL;CLIP3;ZDHHC2;ZDHHC9;ZDHHC1;HHAT	0.0131994872208886
REACTOME_CARNITINE_SHUTTLE	0.512693498452012	0.97108301264431	0.314322661196825	0.93776833981861	827	11	CPT2;PRKAB2;PRKAA2;ACACA;CPT1B;PPARD;THRSP;PRKAG2;CPT1A;RXRA;SLC25A20	0.0127436430143787
GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION	0.521473805411629	0.976073277876437	-0.409085861819769	-0.978736144272797	4528	14	LEP;PNLIP;CEL;ABCG8;CD36;LPCAT3;ABCG5;CYP8B1;SOAT2;LDLR;APOA2	0.0105175768181794
GOBP_LIPID_DIGESTION	0.521473805411629	0.976073277876437	-0.409085861819769	-0.978736144272797	4528	14	LEP;PNLIP;CEL;ABCG8;CD36;LPCAT3;ABCG5;CYP8B1;SOAT2;LDLR;APOA2	0.0105175768181794
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.521749696233293	0.976073277876437	-0.441372633163931	-0.982502227670182	4293	10	CYP7B1;RXRA;NR1H4;CYP8B1;HSD3B7;CYP27A1;NCOA2	0.0105175768181794
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	0.52129165058536	0.976073277876437	-0.481230494872938	-0.983701544567663	4051	7	FUT1;DAGLB;ABHD5;PNPLA2;AADAC;APOA5;APOC2	0.0105175768181794
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.528267127230858	0.985234396798655	-0.407108954090334	-0.974006401132606	4587	14	ABCB11;SLCO1A2;SLC10A1;RXRA;SLC27A5;SLC51B;NR1H4;SLC51A	0.00646043434909146
GOBP_LIPID_PHOSPHORYLATION	0.530474040632054	0.9856240850308	0.324080624122518	0.930297318837404	939	10	DGKG	0.00628869248873073
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS	0.535561877667141	0.9856240850308	0.293787469501224	0.926791103568045	752	13	CLK2;EP300;CRY1;SIK1	0.00628869248873073
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	0.536433365292426	0.9856240850308	0.340063911932224	0.905396258736672	1118	8	GFPT2;RENBP	0.00628869248873073
GOBP_TRIGLYCERIDE_STORAGE	0.537909376401974	0.9856240850308	0.358537672759697	0.903998323253688	1198	7	TREM2;FITM2;PLIN3;PNPLA2;ABHD5;APOC4;PLIN5	0.00628869248873073
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	0.53820262537866	0.9856240850308	-0.388577352570115	-0.9734350608348	4796	18	WNT4;DKK3;CYP11B2;CYP11A1;DGKQ;NR5A2	0.00628869248873073
GOBP_RESOLUTION_OF_MITOTIC_RECOMBINATION_INTERMEDIATES	0.533378839590444	0.9856240850308	-0.523053015926841	-0.976863003837536	3906	5	EME2;GEN1;EME1;MUS81	0.00628869248873073
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	0.542613636363636	0.990717990717991	0.239982150825524	0.9471882127363	381	27	SNRPA1;PLTP;CIDEC;ABCG1;CETP;LIPC;ANGPTL3;APOE;ALB;APOC2;APOA5;APOF;APOA2;MTTP;APOB;CREB3L3;PCSK5;ANGPTL4;FURIN;LPL;LMF1;LCAT;MBTPS1;FGF21;LIPG;LMF2;MBTPS2	0.00404995046398841
GOBP_VESICLE_MEDIATED_CHOLESTEROL_TRANSPORT	0.546076882569774	0.994056121564139	-0.490952373391894	-0.965668991144829	4147	6	SYT7	0.00258909588680612
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	0.549127640036731	0.996625686992037	0.264213898076398	0.934548859346812	597	18	CDC23;UBE2C;MAD1L1;AURKB;INCENP;SKA3;CDCA8;CDC20;MAD2L1BP;RB1	0.00146792353147438
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.552511415525114	0.996815847594271	0.212406721528037	0.972832463126776	120	53	CDKN1A;CAV1;SIRT3;CDKN1B;AKT3;YWHAB;EP300;KLF4;YWHAZ;GADD45A;TXNIP;SREBF1;BTG1;CAT;PCBP4;HDAC1;SIN3A;AKT2;SMAD3;NFYB;CCNG2	0.00138506612227195
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS	0.551537822111388	0.996815847594271	0.378404886095136	0.889834468522894	1326	6	NR1H2;RXRB;NCOR1;NCOA1;NR1H3;RXRA	0.00138506612227195
GOBP_FATTY_ACID_CATABOLIC_PROCESS	0.630434782608696	1	0.194762139295043	0.975184650041648	28	84	ACOT7;PEX13;LPIN1;ACOT8;PEX5;CPT2;MCAT;IVD;NUDT7;PHYH;ABCD2;TYSND1;ACAT1;AKT2;ADIPOQ;BDH2;ACAD10;ACADS;ADTRP;PCK2;ECHDC2;HADHB;CYP4A11;ECI1;DECR1;ETFDH;SLC25A17;ECI2;ECHS1;ACAA2;CPT1B;ABHD3;SESN2;HADHA;GCDH;HSD17B10;PPARD;ACADM;SLC27A4;ETFA;PCCB;ABCD3;ECHDC1;ACBD5;ACADVL;HADH;ACAA1;HAO1;AKT1;ETFB;HSD17B4;PCCA;SCP2;PCK1;PEX2;PEX7;LPIN3;CPT1A;ETFBKMT;ACOX2;AUH;LPIN2;LONP2;CRAT;ABHD1;ACAD11;SLC27A2;PLA2G15;ABCD4;PLIN5;OSGIN1;MFSD2A;CROT;AIG1;ALDH1L2;HACL1;EHHADH;IRS1;ILVBL;ABCB11;PPARA;ACOX3;ABHD2	0
GOBP_PHOSPHOLIPID_TRANSPORT	0.666666666666667	1	0.192004261996286	0.962023077368216	29	89	ABCC1;GLTP;PLTP;OSBPL2;VDAC2;PLSCR4;ATP8B1;OSBPL8;ATP8B2;PITPNA;TNFAIP8L3;PRELID3B;NPC2;PITPNC1;C2CD2L;CLPTM1L;ATP11A;ABCA3;ABCG1;SERINC3;PLSCR2;CERT1;ATG9A;VMP1;KCNN4;OSBPL10;TMEM41B;CETP;ANO7;ANO3;ATP10A;VAPA;SERINC2;ATP8B4;PITPNB;ABCA7;SLC4A1;ANO4;PRELID1;PCTP;PLEKHA8;XKR8;OSBPL5;ATP8A1;ATP9B;XKR9;XKR4;TMEM30A;ABCA1;FASLG;APOE;APOC2;APOA5;SERINC5;PRELID2;PRELID3A;OSBP;SPNS1;SCP2;ATP11B;APOA2;ANO6;LDLR;MTTP;ATP11C;ESYT1;APOC1;SLC66A2;XRCC4;PITPNM1;XKR7;ETNPPL;ABCB4;MFSD2A;ATP9A;ATP10D;ATP8B3;SCARB2;SCARB1;P2RX7;ABCG8;TRPC5;ATP8A2;TMEM63B;PITPNM2;ABCA12;ABCA4;ATP10B	0
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	0.576119402985075	1	0.218228096811646	0.957574410621996	192	43	AACS;FAR2;ACOT8;PPT1;HACD1;FAR1;ALOX12;GGT7;ABCD2;FADS2;PPT2;ACAT1;PAM;TMEM135;ACACA;GCDH;HACD2;ACSL3;ACSF3;HMGCS2;HSD17B4;ACSL4;SCP2;ELOVL2;HMGCL;ELOVL7;RPP14;ELOVL4;ACSL5;SLC27A5;SLC27A2;ACSL1;ACSS3;ELOVL6;CBR4;HSD17B12;EHHADH;ACSBG2;ACSBG1;ALOX15;ALOX15B;ALOX5;ELOVL3	0
GOBP_REGULATION_OF_LIPID_LOCALIZATION	0.818181818181818	1	0.182888837322246	0.945298830288943	8	126	IL1B;SPP1;THBS1;SYK;KDM5B;TTC39B;MSR1;DAB2;PLTP;PLA2G4A;FABP3;PTGES;NFKBIA;CAV1;TREM2;C1QTNF1;ABCA5;PRKCD;ECRG4;ZC3H12A;NAXE;IKBKE;NFKB1;ARV1	0
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.569411764705882	1	0.220892857142857	0.943243939953848	241	37	ADCY10;PPP4R3B;WDR5;CRY1;PRKACA;PPP1CA;AKT2;DGAT2;PPP4R3A;DYRK2;FOXO1;ACTN3;PHKA1;PTPN2;GCK;INSR;KAT2A;SIRT1;PRKAG1;AKT1;PRKAG2;IGF2;NNMT;PPP1R3B;KAT2B;PPARGC1A;SORBS1;PHKG2;EPM2AIP1;SLC45A3;GPLD1;IGF1;IRS1;PPARA;PPP1R3E;ARPP19;DDB1	0
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.604602510460251	1	0.221102135271313	0.93802581219402	288	35	HTRA2;ADCY10;IL10;TREM2;PARK7;PARP1;FYN;RACK1;MCL1;FGF2;BAG5;HIF1A;ATF4;NOL3;FBXO7;NME5	0
GOBP_REGULATION_OF_MEMBRANE_LIPID_METABOLIC_PROCESS	0.569717707442258	1	0.272869185138932	0.922033451413738	665	16	SIRT3;PRKCD;ORMDL2;PAQR4;ORMDL1;SAMD8;CCN1;PLA2G6;PRKAA1;NSMAF;TNF;SPHK2;TNFRSF1A;SPHK1;SCARB2;ORMDL3	0
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX	0.566052842273819	1	0.277669797472729	0.919428827760993	706	15	PEX13;PEX5;TRIM37;PEX12;PEX1	0
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	0.633416458852868	1	0.21085714300503	0.916647985710267	253	39	HMOX1;MSR1;NCEH1;TREM2;HNRNPK;ADIPOQ;LIPA;DGAT2;ITGAV;LIPC;SOAT1;KHSRP;APOM;MYLIP;VLDLR;CS;APOE;APOC2;APOA5;COMMD1;APOA2;LDLR;SOAT2;APOC1;EHD1;LDLRAP1;NR1H4;APOB;ANXA2;ABCC8;GPLD1;LPL;SCARB1;LMF1;LRPAP1;CD36;FGF21;LIPG	0
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	0.622340425531915	1	0.210235384511594	0.915594293737009	233	40	GLA;PPT1;GBA1;M6PR;ACER2;HEXA;PRKCD;NAGA;GLB1;HEXB;FUCA1	0
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.818181818181818	1	0.173151143328105	0.914259110584599	17	107	AGPAT4;GPCPD1;PNPLA8;MBOAT1;PLBD1;CDS2;PLA2G4B;LPIN1;PLD4;PLA2G4A;CHKB;LPCAT2;MBOAT7;LPCAT4;SLC44A2;LCLAT1;CPNE3	0
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	0.63031914893617	1	0.209454149797219	0.9121919452303	236	40	PLAC8;PTGS2;TFE3;METRNL;FABP3;CEBPA;ERO1A;ZBTB7B;SLC39A13;RGS2;NUDT7;PRDM16	0
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.627659574468085	1	0.239939323637013	0.90374336925268	530	23	MAPK1;AQP8;SREBF1;PRKACA;ABCG1;QKI;KPNB1;PRKAA1;CYP7A1;ERLIN1;GPR146;APOE;SREBF2;SEC14L2;PAQR3;ERLIN2;APOB;INSIG1;SCAP;GNAI1;LPCAT3;MBTPS1;MBTPS2	0
GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS	0.640077821011673	1	0.218120955143941	0.903344222008839	328	32	ACOT7;FAR2;PPT1;HACD1;FAR1;NUDT7;PPT2;ACAT1;THEM4;DGAT2;FITM2;ACACA;GCDH;HACD2;ACSL3;ACSF3;HSD17B4;ACSL4;ELOVL2;ELOVL7;RPP14;ELOVL4;ACSL5;SLC27A2;ACSL1;ELOVL6;CBR4;HSD17B12;DGAT1;ACSBG2;ACSBG1;ELOVL3	0
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.699421965317919	1	0.191791833065434	0.902186378825362	120	60	SNRPA1;AP2B1;PLTP;NCEH1;AP2M1;AP2S1;UBA52;NPC2;CIDEC;NPC1;PRKACA;ABCG1;CUBN;LIPA;NR1H2;CETP;LIPC;SOAT1;CLTA;AP2A2;PRKACB;CLTC;MYLIP;VLDLR;ABCA1;ANGPTL3;APOE;ALB;APOC2;APOA5;LSR;APOF;AP2A1;APOA2;HDLBP;LDLR;MTTP;SOAT2;NR1H3;APOC1;LDLRAP1;APOB;AMN;CREB3L3;PCSK5;APOC4;ANGPTL4;FURIN;BMP1;LPL;PZP;SCARB1;LMF1;LCAT;MBTPS1;FGF21;LIPG;LMF2	0
GOBP_PROTEIN_TARGETING_TO_PEROXISOME	0.567510548523207	1	0.326243980738363	0.898686485777047	1075	9	PEX5;PEX12;PEX1;ZFAND6;PEX6;PEX7;PEX16;LONP2;HACL1	0
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.632690541781451	1	0.250313173327594	0.885380717350237	688	18	GNB4;CACNB2;GNB5;GNAI2;GNG4;CACNB3	0
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	0.596904024767802	1	0.296753767947918	0.885352291316904	963	11	GDF15;ABCD2;AKT2;KLHL25;PPARD;CPT1A;PPARGC1A;PLIN5;OSGIN1;IRS1;PPARA	0
GOBP_MITOCHONDRION_ENDOPLASMIC_RETICULUM_MEMBRANE_TETHERING	0.571556751906685	1	0.349449950736906	0.881085011501635	1273	7	SELENON;PSEN2;VMP1	0
GOBP_MITOTIC_SPINDLE_ELONGATION	0.601793248945148	1	0.31820135970286	0.876531916615419	1140	9	KIF23;RACGAP1;AURKB;INCENP;NUMA1;CDCA8	0
GOBP_INTRACELLULAR_TRIGLYCERIDE_HOMEOSTASIS	0.582454458293384	1	0.329127468901868	0.876278748009618	1214	8	LDAH;FUNDC2;DGAT2;FITM2;SIRT1;PNPLA2;NR1H4;SLC25A27	0
