pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	-log10FDR
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	0.492638731596829	0.984323316221871	-0.35914491644508	-0.996792860957405	4349	37	MOGAT1;MOGAT2;LPIN3;PNPLA3;GPAT2;PLIN5;MOGAT3;THRSP	0.0068622273939699
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	0.490371642340243	0.984323316221871	-0.402860977008741	-0.99699822363364	3997	19	DNLZ;TOMM20L;TIMM44;TOMM40;DNAJC19;TIMM21;DNAJC15;TIMM17B;ROMO1;TOMM70	0.0068622273939699
REACTOME_MITOCHONDRIAL_UNCOUPLING	0.482212885154062	0.984323316221871	-0.511349349992144	-1.01018299430121	3442	7	UCP1;UCP3	0.0068622273939699
GOBP_VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	0.481573559520328	0.984323316221871	-0.556115802648224	-1.01088044666304	3292	5	ABCD2;ABCD3;ABCD4;SLC27A2	0.0068622273939699
GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	0.479341074804213	0.984323316221871	-0.483041571527915	-1.01472902250125	3549	9	CLIP3	0.0068622273939699
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	0.500524414403916	0.9899260640433	-0.369268761291252	-0.988937218417197	4294	30	ADCY8;KCNB1;KCNC2;RAPGEF3;GNB3;ADCY5;GNGT1	0.00439724093487447
GOBP_DIET_INDUCED_THERMOGENESIS	0.504184934236748	0.994010170979411	0.360090931099933	0.94301588415139	1264	10	SCT;ADRB2;TRPV4	0.00260917176200797
GOBP_OXIDATIVE_DEMETHYLATION	0.507809903622466	0.997998643396834	0.426944465568051	0.940044925096301	1527	6	CYP3A43	0.000870049058991331
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.516519823788546	1	0.246848178901733	0.981236002528336	468	50	CENPF;AURKB;TEX14;SKA1;BUB1;GEN1;CDC20;KAT2B;NUF2;SIRT1;FBXO5;CDCA8;CDK1;BECN1;HNRNPU;TTK;ATM;BUB1B;PLK1	0
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.546511627906977	1	0.200217183370765	0.974956587883572	46	169	KIFC1;RIPOR2;CENPF;AURKB;CCSAP;TPX2;TEX14;SKA1;NCAPG;DLGAP5;NEK2;BUB1;GEN1;KNSTRN;KIF15;EML4;NCAPH;SMC4;CDC20;KAT2B;ESPL1;KIF4A;PRC1;NUF2;SIRT1;MAPRE1;CENPK;KIF2A;STAG1;SPAG5;CLASP2;ABRAXAS2;KIF2C;NCAPD2;NIPBL;NUSAP1;NCAPD3;MYBL2;FBXO5;SMC2;CHMP4B;CDCA8;CDK1;BECN1;HNRNPU;SMARCA5;RHOA;TTK;ATM	0
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	0.518363939899833	1	0.26128743211339	0.967307144859211	620	36	CYP24A1;GFI1;IFNG;NFKB1;TNF;LIPA;TTPA;SNAI1;PLTP;CYP4F11	0
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.532917532917533	1	0.274295565120366	0.963681870029844	768	29	CYP7A1;APOC1;CEACAM1;KLHL25;TRIB3;INSIG1;BRCA1;SLC22A13;SIRT1	0
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	0.55026455026455	1	0.26294805892929	0.952139086801267	727	33	AKR1D1;CYP8B1;CYP7A1;OSBPL6;STARD4	0
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	0.589613034623218	1	0.239663224740396	0.946102220886572	578	46	USP36;HK2;CCND2;SREBF1;PPTC7;NOD2;FBXW7;DNM1L;CERS1	0
GOBP_MITOTIC_SPINDLE_ORGANIZATION	0.684873949579832	1	0.205342094667519	0.941498043087037	162	118	KIFC1;RIPOR2;WDR62;PLK3;AURKB;CCSAP;TPX2;DLGAP5;NEK2;KIF15;POC1A	0
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.647469458987784	1	0.217795237268794	0.937922113733822	370	73	TGFB1;LPL;CCND3;PCK1;NFKB1;TNF;SREBF1;CEBPA;NCOA3;EGR2;EBF1	0
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	0.75	1	0.185701202580696	0.924656700064368	29	203	AIF1;AMBP;BTK;FYN;CYP1B1;NR4A2;SLC8A1;PYCR1;TNFAIP3;FABP1;BMP7;PRR5L;IL18RAP;GCH1;IL6;PNPLA8;STK26;FOXO1;TMIGD1;FUT8;MPO;ERN1;SNCA;ATP2A2;MB;NOS3;EZH2;NCOA7;TRPM2;KAT2B	0
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSPORT	0.543323566345751	1	0.341942371304288	0.921491520235651	1297	11	FASLG;ATP8A1;ABCA7;CETP	0
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	0.676395939086294	1	0.22543568876249	0.920252719081356	532	56	CENPF;AURKB;TEX14;SKA1;DLGAP5;BUB1;GEN1	0
GOBP_MITOCHONDRIAL_PROTEIN_PROCESSING	0.567762269248086	1	0.324473778094898	0.916421685347524	1260	13	LRRK2;IMMP2L;YME1L1;SIRT4;PMPCB;SPG7;IMMP1L;ATP23;STOML2;AFG3L2;PMPCA;MIPEP;OMA1	0
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	0.608669833729216	1	0.279366495650234	0.914972702760754	1024	22	TGM2;SLC8B1;MCUB;ANXA6;DISC1;MCU;SLC8A3;MAIP1;RAP1GDS1;PDZD8;LETM1;SMDT1;LETMD1;MICU2;MICU1;IMMT;SLC25A23;AFG3L2;MICU3;MCUR1;SLC25A27;BNIP3	0
HALLMARK_BILE_ACID_METABOLISM	0.755351681957186	1	0.201816160357902	0.910931789305334	246	102	AKR1D1;LCK;CYP8B1;CYP7A1;AQP9;HSD17B11;SLC29A1;HAO1;SLC23A1;ACSL1;SLC23A2;SOAT2;PNPLA8;ABCA9;GNMT;NEDD4;BBOX1	0
REACTOME_MITOPHAGY	0.625166444740346	1	0.264970995091477	0.910120481996672	938	27	SQSTM1;OPTN;UBE2D3;PGAM5;TBK1;TOMM22;UBE2N;ATG5;UBA52;TOMM20;VDAC2;ATG12;CSNK2A2;UBE2D2;MAP1LC3A;PINK1;VDAC3;ATG9A;TOMM70;SRC;PRKN;MTERF3;MFN2;FUNDC1;MFN1;CSNK2B;TOMM40	0
GOBP_MITOCHONDRION_DISTRIBUTION	0.584019370460048	1	0.308950843013092	0.909300878818301	1205	15	ATCAY;DNM1L;LRRK2;TRAK2;TRAK1;KIF5B;MEF2A	0
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE	0.565508580996233	1	0.336974939802016	0.908104919478234	1350	11	ACADS;IVD;ETFBKMT;GCDH;ACADM;ACAD10;ACAD11;ETFA;ETFB;ETFDH;ACADVL	0
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE	0.565165404543643	1	0.346546573326794	0.907545553138929	1417	10	CRAT;ACAA1;ACOX3;ACOT8;CROT;SCP2;HSD17B4;EHHADH;SLC27A2;ACOX2	0
GOBP_PROTEIN_PROCESSING_INVOLVED_IN_PROTEIN_TARGETING_TO_MITOCHONDRION	0.547868623340321	1	0.389478377173428	0.905142656455766	1567	7	LRRK2;IMMP2L;SIRT4;PMPCB;IMMP1L;PMPCA;MIPEP	0
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.627540983606557	1	0.265762348846549	0.903757730705852	956	26	GCKR;NUP98;NUP153;NUP93;GCK;NUP62;NUP107;NUP42;NUP205;NUP58;NUP54;NUP35;RANBP2;NUP133;NDC1;NUP210;NUP50;NUP214;NUP160;TPR;NUP85;NUP155;RAE1;SEC13;NUP37;AAAS	0
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	0.604639684106614	1	0.29927300298827	0.899275233649221	1224	16	UBE2S;SKP2;RB1;CDC26;FZR1;ANAPC7;ANAPC1;CDC23;UBE2D1;ANAPC16;ANAPC5;ANAPC10;CDC16;ANAPC4;UBE2C;ANAPC2	0
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.604639684106614	1	0.29927300298827	0.899275233649221	1224	16	UBE2S;CDC20;BUB1B;BUB3;CDC26;ANAPC7;ANAPC1;CDC23;UBE2D1;ANAPC16;ANAPC5;ANAPC10;CDC16;ANAPC4;UBE2C;ANAPC2	0
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.629983155530601	1	0.280985354438797	0.89770641294459	1121	20	IGF1;IGFBP1	0
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	0.662626262626263	1	0.257282262765655	0.89617169841852	983	28	DSCC1;BUB1;NAA50;CDC20;STAG1;SLF1;NIPBL;PDS5A;ESCO2;STAG2;ESCO1;RB1;SGO1;SMC1A;PDS5B;RAD21	0
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	0.685770750988142	1	0.229823766434853	0.895299658686028	693	44	SREBF1;INSIG1;TBL1XR1;TBL1X;IDI1;LSS;MVD;SEC24B;SREBF2;CYP51A1;NFYA;NCOA2;SEC24D;NCOA1;CARM1;TGS1;DHCR7;KPNB1;HMGCS1;RXRA;NFYC;ELOVL6;SEC23A;MED1;INSIG2;PPARA;GPAM;NCOA6;SC5D;HMGCR;GGPS1;SCAP;SQLE;FDFT1;CHD9;SP1;ACACA;MVK;MTF1;NFYB;PMVK;MBTPS1	0
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.635597978663672	1	0.280010706160503	0.894592556667143	1131	20	RRAGD;RPS6KB1;EIF4E;RPTOR;YWHAB;LAMTOR3;RRAGC;EIF4EBP1;EIF4G1;LAMTOR1;LAMTOR2;SLC38A9;LAMTOR4;FKBP1A;MLST8;LAMTOR5;RRAGB;EEF2K;RRAGA;MTOR	0
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.647213114754098	1	0.26304047119718	0.894501649179147	986	26	ACOT12;ACADS;ACOT7;ACSF2;ECHS1;HADH;MMUT;PCTP;PCCB;PCCA;ACBD6;ACAA2;ACADM;ACSM3;ACAD10;ACAD11;ECI1;MCAT;DECR1;MMAA;HADHB;HADHA;ACADVL;MECR;ACOT9;THEM4	0
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.652075042637862	1	0.274223768736617	0.890490145629523	1146	21	HAO2;PECR;CRAT;ACAA1;ACOX3;ACOT8;CROT;PHYH;ACBD5;ECI2;SCP2;SLC25A17;NUDT7;HSD17B4;HACL1;OSGIN1;EHHADH;SLC27A2;ACOX2;ALDH3A2;ACBD4	0
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.657191586128482	1	0.272516762801913	0.884946964706921	1155	21	ATP6V1G3;ATP6V1G2;PTPN1;TCIRG1	0
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING	0.70846394984326	1	0.241286031785409	0.879591491677721	903	34	CDKN1A;DTL;FOXN3;BRSK1;BRCA1;BABAM2;TRIM39;NBN;TAOK3;CDK1;ATM;PLK1	0
GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	0.633414043583535	1	0.298233877441798	0.877758818219909	1307	15	UCP2;MCUB;ITPR1;HSPA9;MCU;MAIP1;SMDT1;MICU2;MICU1;PSEN2;SPG7;SLC25A23;AFG3L2;MICU3;MCUR1	0
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	0.829090909090909	1	0.191419364226959	0.871586689526895	227	109	GZMB;RAC2;USP36;HK1;HK2	0
GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.605246523388116	1	0.420158701854494	0.869221115325482	1914	5	PRKCD;PLA2G6;CCN1;SPHK2;SIRT3	0
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.691211401425178	1	0.264911889359804	0.867631413125735	1163	22	SQSTM1;OPTN;UBE2D3;TBK1;TOMM22;UBE2N;ATG5;UBA52;TOMM20;VDAC2;ATG12;UBE2D2;MAP1LC3A;PINK1;VDAC3;ATG9A;TOMM70;PRKN;MTERF3;MFN2;MFN1;TOMM40	0
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	0.819168173598553	1	0.200796492195243	0.867152675509641	452	74	CD38;PRKCB;BLK;FFAR2;F2;ORAI1;PLCB1;OXCT1;C2CD2L	0
GOBP_REGULATION_OF_SOMITOGENESIS	0.610303413400759	1	0.418782557311888	0.866374157999849	1930	5	DLL1;LFNG	0
REACTOME_SOMITOGENESIS	0.753975678203929	1	0.226125820258596	0.865346550543819	805	41	DLL1;LEF1;LFNG	0
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	0.611809923130678	1	0.37151136870263	0.863387563672836	1750	7	LRRK2;DNAJA1;SIAH3;BAG4;LMAN1;BAG3;MAPT	0
GOBP_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	0.616701607267645	1	0.370578701267404	0.861220056747195	1764	7	UCP2	0
GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT	0.626827485380117	1	0.352311739266129	0.860208349141308	1714	8	LDLRAP1;ABCA12;NUS1;TMEM97;SCP2;PCSK9;ANXA2;ARV1	0
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	0.765217391304348	1	0.223103711552625	0.85895939777641	791	42	IL18R1;TLR4;PLCL1;PLCL2;ACTN3;LNPEP;MAP2K6;NR1H3;CIDEA;NOTCH1;PGAM5;TFE3;QKI;ADAM17;ABHD6	0
REACTOME_CELL_CYCLE_MITOTIC	1	1	0.166360432215504	0.856136098662772	3	416	PRKCB;CENPF;E2F3;AURKB;CENPP;ERCC6L;CDKN1A;CDC25B;CDC25C;TPX2;CDKN2D;CCND3;GINS4;PKMYT1;SKA1;NCAPG;PTTG1;CDC14A;CCND2;CCNH;LYN;NEK2;BUB1;H2AC8;NDEL1;TUBA4A;HAUS6;AKT3;EML4;CNEP1R1;UBE2S;CENPL;TYMS;H2BC11;CEP76;NCAPH;SMC4;BORA;DYRK1A;CCNE2;RANGAP1;E2F1;E2F2;CENPN;RFC5;PPP1R12A;CDC20;NUP98;CNTRL;PPP2R2A;LPIN2;PAFAH1B1;NUP153;PCNA;ESPL1;PTK6;CCNE1;JAK2;PPP2R5D;MAPK1;NUF2;AHCTF1;ENSA;MCM10;H2AX;LPIN1;MAPRE1;CENPK;CENPM;HJURP;KIF2A;YWHAG;DBF4;STAG1;CDKN2C;OPTN;CSNK1D;PPP1CB;NUP93;CLASP2;RPS27;KIF2C;NCAPD2;NIPBL;LBR;PDS5A;NCAPD3;CDK6;MYBL2;FBXO5;LIN52;SMC2;CHMP4B;CDCA8;LEMD3;CDK1	0
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	0.625436757512229	1	0.368128509032943	0.855525842028468	1789	7	CNR2;PLCB1;F2R	0
GOBP_PROTEIN_DEPALMITOYLATION	0.627054361567636	1	0.413516405135521	0.855479582573917	1983	5	ABHD17C;ABHD17B;LYPLA2;ABHD10;PPT1	0
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	0.881889763779528	1	0.193133985883822	0.855248828336897	335	93	PYCARD;IGF1;ADCK1;DCN;IFI6;CYRIB;TFRC;DNM1L;HIGD1A;LRRK2;BID;PLAUR;SQSTM1;SLC35F6;PPIF;RALA;GOLPH3;BIK;PGAM5;PDE2A;HDAC6	0
GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	0.627054361567636	1	0.413225596248618	0.854877959368438	1983	5	SNCA;CDK1;CCNB1;GHITM	0
REACTOME_MTOR_SIGNALLING	0.750417362270451	1	0.230837909021919	0.854580554813525	898	36	RRAGD;RPS6KB1;CAB39;EIF4E;RPTOR;PPM1A;AKT1;PRKAB2;AKT2;YWHAB;STRADA;PRKAG2;PRKAA2;LAMTOR3;RRAGC;EIF4EBP1;STK11;PRKAA1;EIF4G1;LAMTOR1;LAMTOR2;SLC38A9;CAB39L;LAMTOR4;PRKAG1;FKBP1A;MLST8;LAMTOR5;RRAGB;EEF2K;TSC2;RRAGA;PRKAB1;TSC1;MTOR;STRADB	0
GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.720308788598575	1	0.259870622351104	0.851120407790065	1212	22	UCP2;LETM2;SLC8B1;MCUB;ITPR1;HSPA9;MCU;SLC8A3;GHITM;MAIP1;LETM1;SMDT1;MICU2;PMPCB;MICU1;PSEN2;SPG7;SLC25A23;AFG3L2;MICU3;MCUR1;SELENON	0
GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	0.641741442339648	1	0.381525567295261	0.840041743727046	1930	6	PDE12;SUPV3L1;SLIRP;LRPPRC;GRSF1;PNPT1	0
GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS	0.785819793205318	1	0.231943893701332	0.83690906962638	1063	32	HACD1;ACSBG1;FAR1;ACSL1	0
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	0.681456676433654	1	0.310220280032106	0.836004489190164	1627	11	CCND2;PPTC7;FBXL4;PINK1;VPS13C;HTRA2;TSPO;USP30;RNF41;TSC2;TP53	0
GOBP_VESICLE_FUSION_WITH_GOLGI_APPARATUS	0.653603034134008	1	0.404021041369472	0.835835646492822	2067	5	YIPF4;USO1;YIPF5;VTI1A;BET1	0
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	0.807121661721068	1	0.216028781002847	0.835733304660663	815	43	HACD1;HMGCS2;ACSBG1;FAR1;ACSL1	0
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_FUSION	0.673976608187134	1	0.339424582589866	0.828742920845602	1843	8	ADCK1;TFRC	0
GOBP_GLYCOLIPID_TRANSPORT	0.667365478686233	1	0.356574834230595	0.828675252842186	1909	7	PLTP;PSAP;CLN3;GLTP	0
GOBP_REGULATION_OF_MEMBRANE_LIPID_METABOLIC_PROCESS	0.730503455083909	1	0.273359796619241	0.821409524148447	1479	16	TNF;SAMD8;PRKCD;PAQR4;NSMAF;PLA2G6;TNFRSF1A;SCARB2;PRKAA1;ORMDL2;ORMDL3;CCN1;SPHK2;ORMDL1;SIRT3;SPHK1	0
GOBP_FATTY_ACID_ALPHA_OXIDATION	0.686233403214535	1	0.351627284886313	0.817177212851033	1963	7	HAO1;PEX13;PHYH;SLC25A17;HACL1;ILVBL;SLC27A2	0
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.743336623889437	1	0.27082887738183	0.813804451302437	1505	16	PYCARD	0
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	0.910788381742739	1	0.185344249094081	0.813318423873415	438	84	RAC2;USP36;SREBF1;FBXW7;LRRK2;BID;GRPEL2;RNF31;UBE2D3;ARIH2;BNIP3L;TIMM22;AIFM1;IMMP2L;MGARP;TOMM22;SREBF2;SIAH3;SIRT4;FBXO7;TOMM34;BAG4;AIP;HSP90AA1;SAE1;TOMM20;HUWE1;AGK;GRPEL1;SAMM50;ATG13;PRKAA1;TOMM40L;CSNK2A2;TIMM23;NPEPPS;MTCH2;TIMM10B;TIMM17A;LMAN1;ADCY10;PINK1;BAG3;BCAP31;PMPCB;PIN1;VPS11;SH3GLB1;PITRM1;TIMM29;MFF;IMMP1L;TOMM70;MTX2;PRKN;TRMT10B;HTRA2;UBL5;ROMO1;PMPCA;TIMM17B;MFN2;MIPEP;TSPO;ATP5IF1;HAX1;LEPROT;DNAJC15;TIMM8A;BAP1;TIMM21;PARL;RHOU;DNAJC19;GFER;MICALL2;TOMM40;HPS4;GDAP1;TIMM44;MTERF4;TOMM20L;DNLZ;HSPA1L	0
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0.700693374422188	1	0.320447654717318	0.812687696630298	1818	9	LRRK2;GSK3B;HIP1R;CHCHD10;BAK1;SIVA1;BOK;ATP5IF1;ZNF205	0
REACTOME_MITOTIC_PROMETAPHASE	0.978723404255319	1	0.169238789073189	0.811011865473692	91	165	CENPF;AURKB;CENPP;ERCC6L;SKA1;NCAPG;NEK2;BUB1;NDEL1;TUBA4A;HAUS6;EML4;CENPL;CEP76;NCAPH;SMC4;RANGAP1;CENPN;CDC20;NUP98;CNTRL;PAFAH1B1;PPP2R5D;NUF2;AHCTF1;MAPRE1;CENPK;CENPM;KIF2A;YWHAG;STAG1;CSNK1D;CLASP2;RPS27;KIF2C;NCAPD2	0
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.870259481037924	1	0.205419580624679	0.80752543371822	871	45	IGF1;IGFBP1;GHR;PLCB1	0
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	0.70335429769392	1	0.346500222915738	0.805261987863349	2012	7	CRAT;ACOX3;ACOT8;CROT;SCP2;HSD17B4;ACOX2	0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	0.702558989697574	1	0.363157547390304	0.799599097696375	2113	6	KAT2B;USF1;SRF	0
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.835552596537949	1	0.23074520303436	0.79256197581758	1254	27	RRAGD;CAB39;RPTOR;PPM1A;PRKAB2;STRADA;PRKAG2;PRKAA2;LAMTOR3;RRAGC;STK11;PRKAA1;LAMTOR1;LAMTOR2;SLC38A9;CAB39L;LAMTOR4;PRKAG1;MLST8;LAMTOR5;RRAGB;TSC2;RRAGA;PRKAB1;TSC1;MTOR;STRADB	0
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_RECEPTOR_MEDIATED_GLUCOCORTICOID_SIGNALING_PATHWAY	0.717762326169406	1	0.382023492432404	0.790327285159091	2270	5	CRY1;PER1	0
GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	0.718710493046776	1	0.381508559201141	0.78926199522074	2273	5	SUPV3L1;SLIRP;LRPPRC;GRSF1;PNPT1	0
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	0.844207723035952	1	0.229729820704551	0.789074347841177	1267	27	DNM1L;TRAK2;TRAK1;HDAC6;WASF1;KIF5B;MGARP;OPA1;AGTPBP1;KIF1B;KIFBP;NECTIN2;MARK1;MYO19;UXT;FEZ1;RHOT1;LRPPRC;HIF1A;HSBP1;ARMCX3;SPAST;ACTR10;RHOT2;MAPT;SYBU	0
GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION	0.754164790634849	1	0.279254370317517	0.788707063447801	1674	13	ADCK1;TFRC;YME1L1;ZDHHC6;HUWE1;MTCH2;MIEF1;MUL1;PID1;VAT1;PRKN;OMA1;BNIP3	0
GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	0.811778992106861	1	0.236744599656009	0.787933679090336	1336	23	HACD1;ACSBG1;ACSL1	0
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT	0.93375796178344	1	0.191543730085219	0.782031453648666	732	57	KIFC1;AURKB;SKA1;EML4;KAT2B;NUF2;SIRT1;MAPRE1;KIF2C;CHMP4B;CDCA8;CDK1;BECN1;HNRNPU;TTK;NUP62;CDT1	0
GOBP_POSITIVE_REGULATION_OF_TYPE_2_MITOPHAGY	0.746147919876733	1	0.308253764988525	0.781762757687	1936	9	HK2	0
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	0.974789915966387	1	0.169377867220287	0.776601265261082	231	118	CENPF;PLK3;AURKB;CDKN1A;DTL;TEX14;SKA1;FOXN3;BRSK1;BUB1;NABP1;GEN1;DGKZ	0
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	0.825136612021858	1	0.232354778263585	0.773323469922704	1358	23	HK2;NOD2;CERS1;HDAC6;UBE2A;FBXO7;DELE1;HUWE1;VPS13D;CAMKK2;SLC25A4;PINK1;HTT;CDC37;MUL1;SLC25A43;STUB1;PARK7;PRKN;ATP5IF1;EIF2AK1;BNIP3;GBA1	0
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	0.988372093023256	1	0.157517058843798	0.771182677126512	84	175	CENPF;AURKB;CENPP;ERCC6L;SKA1;PTTG1;BUB1;NDEL1;TUBA4A;UBE2S;CENPL;RANGAP1;CENPN;CDC20;NUP98;PPP2R2A;PAFAH1B1;ESPL1;PPP2R5D;NUF2;AHCTF1;MAPRE1;CENPK;CENPM;KIF2A;STAG1;NUP93;CLASP2;RPS27;KIF2C;LBR;PDS5A;FBXO5;CHMP4B;CDCA8;LEMD3;CDK1	0
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	0.743678887484197	1	0.372280670470756	0.770171409451788	2352	5	ACADS;ECHS1;HADH;HADHB;HADHA	0
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	0.753654970760234	1	0.315038566142048	0.769201745764677	2061	8	PGAM5;ATG5;ATG12;CSNK2A2;MAP1LC3A;SRC;FUNDC1;CSNK2B	0
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	0.974358974358974	1	0.160606623720288	0.76664183589159	113	149	KIFC1;RIPOR2;WDR62;PLK3;AURKB;CCSAP;TPX2;GJA1;DLGAP5;NEK2;NDEL1;KIF15;POC1A	0
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.835458409228901	1	0.229823805782362	0.764899884076589	1375	23	CYP7A1;SREBF1;ABCG1;INSIG1;PAQR3;GPR146;MAPK1	0
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	0.780046224961479	1	0.298778312823257	0.757732051637628	2024	9	ENSA;CDK1;CCNB1;MASTL;PPP2R1A;PPP2R1B;PPP2CB;PPP2R2D;ARPP19	0
REACTOME_ADIPOGENESIS	0.973837209302326	1	0.170320841573825	0.757026791881064	334	97	TGFB1;EBF2;LPL;BMP7;CCND3;PCK1;NFKB1;TNF;SREBF1;CEBPA;NCOA3;EGR2;EBF1	0
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.797922977066205	1	0.273311036789298	0.756836158560539	1843	12	SAMD8;PRKCD;PAQR4;PLA2G6;PRKAA1;ORMDL2;ORMDL3;CCN1;SPHK2;ORMDL1;SIRT3;SPHK1	0
GOBP_LIPOPROTEIN_PARTICLE_MEDIATED_SIGNALING	0.768331226295828	1	0.365457728380578	0.75605615893514	2430	5	LPL	0
